d_org,d_in,n,T80_h,wvtr,t_lag_h,Tmax_C,Topt,cost_min,weight,dur_yr,pareto,pareto4
100.0,42.0,5,37877.109615494745,6.400021441111269e-06,377.23524658519847,65.77748462184525,0.9085771263442721,2226.190476190476,1.2745,1.6935576344683796,1,0
100.0,42.0,6,46857.04998491492,5.18516292377841e-06,571.136981218435,65.77446053102,0.9084732171943416,2671.4285714285716,1.5294,1.6943208815149022,1,1
100.0,45.0,1,2461.8143640373155,9.749894372391728e-05,0.2492348847820304,65.78950483936495,0.908990154832013,475.8503401360544,0.2639,0.12828308465751204,1,1
100.0,45.0,2,11223.633570281068,2.1457314705680266e-05,38.6365987603836,65.78640011867049,0.9088834717916983,951.7006802721088,0.5278,0.12834242744600086,1,1
100.0,45.0,3,20019.960442896805,1.2055195427203544e-05,111.53162900796835,65.78329573663643,0.9087768012721693,1427.5510204081631,0.7917,0.12840179464112636,1,0
100.0,45.0,4,28856.210994608224,8.382270467202493e-06,224.35033835123198,65.78019169322891,0.9086701432719568,1903.4013605442176,1.0556,0.1284611862512833,1,0
100.0,45.0,5,37732.74211910208,6.424792417535833e-06,377.44962047693093,65.77708798841411,0.9085634977895914,2379.251700680272,1.3195000000000001,0.12852060228486795,1,0
100.0,45.0,6,46649.64044757014,5.208477522596852e-06,570.9161065768485,65.77398462215808,0.9084568648236038,2855.1020408163263,1.5834,0.1285800427502802,1,0
100.0,48.0,1,1991.1014428622113,0.00012054931758052194,0.2150171494323018,65.78942547872128,0.9089874278656389,506.4625850340136,0.27290000000000003,0.09909680073944444,1,0
100.0,48.0,2,8681.797802335845,2.7739774466155388e-05,29.961058211697143,65.78624141491741,0.9088780185072273,1012.9251700680272,0.5458000000000001,0.0991438140619031,1,0
100.0,48.0,3,15399.048423817245,1.5673175563656034e-05,86.26136128172384,65.78305770730572,0.9087686223177632,1519.387755102041,0.8187,0.09919084721436289,1,0
100.0,48.0,4,22146.835730730996,1.092212926000019e-05,173.09834978410223,65.77987435584959,0.9086592392956615,2025.8503401360545,1.0916000000000001,0.09923790020381973,1,0
100.0,48.0,5,28925.436609377397,8.38144290309053e-06,290.7489100191369,65.77669136051253,0.9085498694393374,2532.312925170068,1.3645,0.09928497303726994,1,0
100.0,48.0,6,35734.91893145964,6.799707087860877e-06,439.2809136900032,65.773508721258,0.9084405127472062,3038.775510204082,1.6374,0.09933206572171213,1,0
100.0,51.0,1,1391.1612991079555,0.0001725375342155725,0.1596188582639404,65.78934611829885,0.9089847009074458,537.0748299319728,0.28190000000000004,0.07775870387735916,1,0
100.0,51.0,2,5797.288105398794,4.154241192981563e-05,20.059753673064357,65.78608271204939,0.9088725652554761,1074.1496598639455,0.5638000000000001,0.07779651357738598,1,0
100.0,51.0,3,10221.041920322317,2.3614017029849906e-05,57.58689712055523,65.78281967996605,0.9087604434369673,1611.2244897959183,0.8457,0.07783433962286862,1,0
100.0,51.0,4,14664.93886883495,1.649520622075126e-05,115.25717415715044,65.77955702200956,0.9086483354502132,2148.299319727891,1.1276000000000002,0.07787218201971564,1,0
100.0,51.0,5,19129.163781469997,1.2674332562201111e-05,193.25541531616332,65.7762947381405,0.9085362412935072,2685.374149659864,1.4095000000000002,0.07791004077383878,1,0
100.0,51.0,6,23613.762443409465,1.029065304753463e-05,291.6274057795938,65.77303282831957,0.9084241609651432,3222.4489795918366,1.6914,0.07794791589115098,1,0
100.0,54.0,1,965.365866286771,0.0002486406125743799,0.11727911879614822,65.78926675809765,0.9089819739574335,567.6870748299319,0.29090000000000005,0.0618671075353279,1,0
100.0,54.0,2,3857.8469464116342,6.242746599744719e-05,13.385279333649812,65.78592401006631,0.9088671120364442,1135.3741496598639,0.5818000000000001,0.061897921676019964,1,0
100.0,54.0,3,6761.989592201592,3.5694766482794675e-05,38.314845213598275,65.78258165461739,0.9087522646297811,1703.0612244897957,0.8727,0.06192874946188281,1,0
100.0,54.0,4,9679.378087089986,2.499248187901895e-05,76.49026019198439,65.77923969170871,0.9086374317356102,2270.7482993197277,1.1636000000000002,0.06195959089796867,1,0
100.0,54.0,5,12610.134944695092,1.9227532431587592e-05,128.0340378870784,65.77589812129793,0.9085226133520976,2838.4353741496598,1.4545000000000001,0.06199044598933271,1,0
100.0,54.0,6,15554.290826385426,1.5623663457925093e-05,192.97683966740263,65.77255694334275,0.9084078094774097,3406.1224489795914,1.7454,0.06202131474103112,1,0
100.0,57.0,1,695.6386937070384,0.00034505093327872124,0.08920563730012103,65.78918739811775,0.9089792470156021,598.2993197278911,0.2999,0.04983569996794981,1,0
100.0,57.0,2,2677.164180255713,8.99600841790633e-05,9.314297831347721,65.78576530896822,0.9088616588501315,1196.5986394557822,0.5998,0.04986111098330991,1,0
100.0,57.0,3,4666.737750271163,5.172246278338177e-05,26.587473492172148,65.78234363125978,0.9087440858962037,1794.8979591836733,0.8997,0.049886533518370954,1,0
